openalex_id,paper_id,abstract_status,abstract_artifact,fulltext_html_status,fulltext_html_artifact,pdf_status,pdf_artifact,oa_url_cached,last_fetch_utc,notes
W3116695349,openalex:W3116695349,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,ingested,research_ops/cache/fulltext/T203_W3116695349.html,pending,,https://cris.maastrichtuniversity.nl/en/publications/ee8ecb37-4d04-431c-8361-6e1a15918128,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116782167,openalex:W3116782167,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3116782167.pdf,pending,,https://arxiv.org/pdf/2012.12960,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116795964,openalex:W3116795964,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3116795964.pdf,pending,,https://arxiv.org/pdf/2012.14629,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116834994,openalex:W3116834994,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3116834994.pdf,pending,,https://arxiv.org/pdf/2012.09547,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116871539,openalex:W3116871539,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3116899951,openalex:W3116899951,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,error,,pending,,http://www.thelancet.com/article/S258975002030296X/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W3116924763,openalex:W3116924763,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3116924763.pdf,pending,,https://arxiv.org/pdf/2012.10063,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116982717,openalex:W3116982717,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3116982717.pdf,pending,,https://arxiv.org/pdf/2303.10692,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3116986682,openalex:W3116986682,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3116986682.pdf,pending,,https://arxiv.org/pdf/2012.12188,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3117026087,openalex:W3117026087,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3117026087.pdf,pending,,https://arxiv.org/pdf/2012.12084,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3117055079,openalex:W3117055079,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,error,,pending,,https://doi.org/10.1016/j.media.2020.101946,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W3117064543,openalex:W3117064543,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3117087685,openalex:W3117087685,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3117087685.pdf,pending,,https://arxiv.org/pdf/2012.13721,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3117155374,openalex:W3117155374,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3117155374.pdf,pending,,https://arxiv.org/pdf/2012.11812,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3117221381,openalex:W3117221381,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3117255361,openalex:W3117255361,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750020302910/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W3117303042,openalex:W3117303042,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3117303042.pdf,pending,,https://biblio.ugent.be/publication/8699796/file/8699803,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3117332175,openalex:W3117332175,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750020302715/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W3117332772,openalex:W3117332772,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3117332772.pdf,pending,,https://arxiv.org/pdf/2012.14584,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3117388369,openalex:W3117388369,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3117626355,openalex:W3117626355,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3117626355.pdf,pending,,https://arxiv.org/pdf/2101.02323,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3117686595,openalex:W3117686595,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3117849209,openalex:W3117849209,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3117849209.pdf,pending,,https://arxiv.org/pdf/2012.13587,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3117865842,openalex:W3117865842,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750020302752/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W3117981784,openalex:W3117981784,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,ingested,research_ops/cache/fulltext/T203_W3117981784.html,pending,,https://www.ncbi.nlm.nih.gov/pmc/articles/8136445,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3118152168,openalex:W3118152168,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3118182541,openalex:W3118182541,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pending,,pending,,https://arxiv.org/pdf/2311.18788,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3118481432,openalex:W3118481432,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3118668786,openalex:W3118668786,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3118709450,openalex:W3118709450,ingested,research_ops/parsed/abstracts/openalex_abstracts_2018.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3118709450.pdf,pending,,https://arxiv.org/pdf/1812.10193,2026-04-01T14:25:12Z,T200 OpenAlex abstract layer; T203_fetched
W3118993660,openalex:W3118993660,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3119033526,openalex:W3119033526,ingested,research_ops/parsed/abstracts/openalex_abstracts_2018.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3119033526.pdf,pending,,https://arxiv.org/pdf/1812.11675,2026-04-01T14:25:12Z,T200 OpenAlex abstract layer; T203_fetched
W3119388964,openalex:W3119388964,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3119388964.pdf,pending,,https://arxiv.org/pdf/2101.00008,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3119741805,openalex:W3119741805,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3119741805.pdf,pending,,https://arxiv.org/pdf/2101.01781,2026-04-01T14:19:07Z,T200 OpenAlex abstract layer; T203_fetched
W3119786062,openalex:W3119786062,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3119822474,openalex:W3119822474,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3119866505,openalex:W3119866505,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3119908121,openalex:W3119908121,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3119943312,openalex:W3119943312,missing,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pending,,pending,,https://arxiv.org/pdf/2101.00554,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3120430728,openalex:W3120430728,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3120918602,openalex:W3120918602,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3120918602.pdf,pending,,https://arxiv.org/pdf/2101.05205,2026-04-01T14:22:13Z,T200 OpenAlex abstract layer; T203_fetched
W3121108086,openalex:W3121108086,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3121735241,openalex:W3121735241,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3121780787,openalex:W3121780787,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3122174941,openalex:W3122174941,missing,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pending,,pending,,https://arxiv.org/pdf/2101.10154,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3122739582,openalex:W3122739582,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3122739582.pdf,pending,,https://arxiv.org/pdf/2012.15754,2026-04-01T14:22:13Z,T200 OpenAlex abstract layer; T203_fetched
W3125906525,openalex:W3125906525,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,error,,pending,,https://pubs.rsna.org/doi/pdf/10.1148/ryai.2021219001,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W3125949103,openalex:W3125949103,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-021-00536-y.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3126526348,openalex:W3126526348,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3126568801,openalex:W3126568801,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3126686773,openalex:W3126686773,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3126835376,openalex:W3126835376,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3127290523,openalex:W3127290523,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3127487347,openalex:W3127487347,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3128110335,openalex:W3128110335,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3128416529,openalex:W3128416529,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3128624754,openalex:W3128624754,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3128797821,openalex:W3128797821,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3128797821.pdf,pending,,https://arxiv.org/pdf/2102.01284,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched
W3128801224,openalex:W3128801224,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3129227147,openalex:W3129227147,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,error,,pending,,http://hdl.handle.net/10754/668450,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched; corpus_cleanup_missing_file
W3129456247,openalex:W3129456247,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3130188009,openalex:W3130188009,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pending,,pending,,https://www.nature.com/articles/s43588-021-00126-8.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3130418914,openalex:W3130418914,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3131074321,openalex:W3131074321,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3131453904,openalex:W3131453904,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3131967293,openalex:W3131967293,missing,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3132028227,openalex:W3132028227,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3133653501,openalex:W3133653501,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pending,,pending,,https://ieeexplore.ieee.org/ielx7/42/10091712/09947339.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3135591322,openalex:W3135591322,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3136907493,openalex:W3136907493,ingested,research_ops/parsed/abstracts/openalex_abstracts_2020.jsonl,error,,pending,,http://www.thelancet.com/article/S2589750020302181/pdf,2026-04-01T14:25:55Z,T200 OpenAlex abstract layer; batch_fetch_error=HTTP Error 403: Forbidden; batch_fetch_error=HTTP Error 403: Forbidden
W3137168178,openalex:W3137168178,ingested,research_ops/parsed/abstracts/openalex_abstracts_2022.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3137168178.pdf,pending,,https://arxiv.org/pdf/2010.10631,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched
W3137904584,openalex:W3137904584,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,ingested,research_ops/cache/fulltext/T203_W3137904584.html,pending,,https://ars.els-cdn.com/content/image/1-s2.0-S1361841521003091-ga1_lrg.jpg,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched
W3138646989,openalex:W3138646989,ingested,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pdf_cached,research_ops/cache/pdfs/T203_W3138646989.pdf,pending,,https://arxiv.org/pdf/2103.13127,2026-04-01T14:12:41Z,T200 OpenAlex abstract layer; T203_fetched
W3139229385,openalex:W3139229385,missing,research_ops/parsed/abstracts/openalex_abstracts_2021.jsonl,pending,,pending,,https://arxiv.org/pdf/2103.07104,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3140078170,openalex:W3140078170,missing,research_ops/parsed/abstracts/openalex_abstracts_2012.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3140335368,openalex:W3140335368,missing,research_ops/parsed/abstracts/openalex_abstracts_2012.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3140676064,openalex:W3140676064,missing,research_ops/parsed/abstracts/openalex_abstracts_2018.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3141526168,openalex:W3141526168,missing,research_ops/parsed/abstracts/openalex_abstracts_2012.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
W3142266889,openalex:W3142266889,ingested,research_ops/parsed/abstracts/openalex_abstracts_2019.jsonl,pending,,pending,,https://www.nature.com/articles/s41746-019-0186-x.pdf,2026-04-01T10:43:57Z,T200 OpenAlex abstract layer
W3143355242,openalex:W3143355242,missing,research_ops/parsed/abstracts/openalex_abstracts_2012.jsonl,skipped_policy,,pending,,,2026-04-01T15:24:13Z,T200 OpenAlex abstract layer; T212_openalex_is_oa_false
